size,heur,expanded,branching,cost,time
4x4,linearConflict,14,1.23,11,53
4x4,linearConflict,14,1.23,11,53
4x4,linearConflict,16,1.21,12,53
4x4,linearConflict,15,1.18,13,53
4x4,linearConflict,16,1.19,13,53
4x4,linearConflict,16,1.14,15,53
4x4,linearConflict,17,1.15,15,53
4x4,linearConflict,19,1.13,17,53
4x4,manhattan,275,1.37,17,53
4x4,manhattan,243,1.34,18,53
4x4,manhattan,278,1.35,18,53
4x4,manhattan,244,1.32,19,53
3x3,NMaxSwap,83,1.81,8,53
3x3,NMaxSwap,88,1.69,9,53
3x3,NMaxSwap,94,1.58,10,53
4x4,NMaxSwap,67,1.34,14,53
4x4,NMaxSwap,68,1.3,15,53
3x3,linearConflict,30,1.52,8,52
3x3,linearConflict,30,1.27,12,52
3x3,linearConflict,29,1.24,13,52
4x4,linearConflict,15,1.4,8,52
4x4,linearConflict,17,1.33,9,52
4x4,linearConflict,16,1.28,10,52
4x4,linearConflict,13,1.26,10,52
4x4,linearConflict,15,1.27,10,52
4x4,linearConflict,15,1.28,10,52
4x4,linearConflict,15,1.28,10,52
4x4,linearConflict,13,1.21,11,52
4x4,linearConflict,15,1.2,12,52
4x4,linearConflict,16,1.2,12,52
4x4,linearConflict,17,1.19,13,52
4x4,linearConflict,15,1.17,13,52
4x4,linearConflict,16,1.16,14,52
4x4,linearConflict,16,1.16,14,52
4x4,linearConflict,16,1.14,15,52
4x4,linearConflict,19,1.14,16,52
4x4,linearConflict,17,1.14,16,52
4x4,linearConflict,17,1.12,17,52
3x3,manhattan,302,1.55,13,52
3x3,manhattan,313,1.35,18,52
4x4,manhattan,250,1.32,19,52
3x3,NMaxSwap,84,1.66,9,52
3x3,NMaxSwap,95,1.68,9,52
3x3,NMaxSwap,82,1.56,10,52
3x3,NMaxSwap,85,1.57,10,52
3x3,NMaxSwap,79,1.49,11,52
4x4,NMaxSwap,67,1.55,10,52
4x4,NMaxSwap,71,1.48,11,52
4x4,NMaxSwap,72,1.43,12,52
4x4,NMaxSwap,65,1.41,12,52
3x3,linearConflict,24,1.46,8,51
3x3,linearConflict,27,1.52,8,51
3x3,linearConflict,28,1.42,9,51
3x3,linearConflict,24,1.34,10,51
3x3,linearConflict,24,1.29,11,51
3x3,linearConflict,28,1.23,13,51
3x3,linearConflict,31,1.22,14,51
4x4,linearConflict,10,1.4,7,51
4x4,linearConflict,10,1.4,7,51
4x4,linearConflict,9,1.28,8,51
4x4,linearConflict,12,1.33,8,51
4x4,linearConflict,11,1.34,8,51
4x4,linearConflict,12,1.29,9,51
4x4,linearConflict,11,1.28,9,51
4x4,linearConflict,11,1.28,9,51
4x4,linearConflict,12,1.29,9,51
4x4,linearConflict,12,1.29,9,51
4x4,linearConflict,11,1.3,9,51
4x4,linearConflict,12,1.24,10,51
4x4,linearConflict,13,1.26,10,51
4x4,linearConflict,13,1.26,10,51
4x4,linearConflict,10,1.21,10,51
4x4,linearConflict,12,1.24,10,51
4x4,linearConflict,14,1.26,10,51
4x4,linearConflict,14,1.23,11,51
4x4,linearConflict,14,1.23,11,51
4x4,linearConflict,14,1.22,11,51
4x4,linearConflict,15,1.2,12,51
4x4,linearConflict,12,1.18,12,51
4x4,linearConflict,16,1.19,13,51
4x4,linearConflict,15,1.15,14,51
4x4,manhattan,255,1.44,15,51
4x4,manhattan,250,1.36,17,51
4x4,manhattan,254,1.32,19,51
3x3,NMaxSwap,80,1.56,10,51
4x4,NMaxSwap,63,1.53,10,51
4x4,NMaxSwap,62,1.53,10,51
4x4,NMaxSwap,72,1.54,10,51
4x4,NMaxSwap,64,1.42,12,51
4x4,NMaxSwap,61,1.37,13,51
3x3,linearConflict,22,1.44,8,50
3x3,linearConflict,24,1.33,10,50
3x3,linearConflict,26,1.29,11,50
3x3,linearConflict,24,1.29,11,50
3x3,linearConflict,27,1.26,12,50
3x3,linearConflict,22,1.2,13,50
3x3,linearConflict,25,1.19,14,50
3x3,linearConflict,24,1.17,15,50
4x4,linearConflict,12,1.43,7,50
4x4,linearConflict,7,1.3,7,50
4x4,linearConflict,12,1.36,8,50
4x4,linearConflict,9,1.3,8,50
4x4,linearConflict,12,1.28,9,50
4x4,linearConflict,10,1.25,9,50
4x4,linearConflict,13,1.3,9,50
4x4,linearConflict,11,1.2,11,50
4x4,linearConflict,11,1.19,11,50
4x4,linearConflict,13,1.19,12,50
4x4,linearConflict,14,1.19,12,50
4x4,linearConflict,13,1.15,13,50
4x4,linearConflict,13,1.15,13,50
3x3,manhattan,264,1.67,11,50
3x3,manhattan,270,1.36,17,50
4x4,manhattan,217,1.43,15,50
3x3,NMaxSwap,73,1.76,8,50
3x3,NMaxSwap,77,1.64,9,50
3x3,NMaxSwap,69,1.47,11,50
3x3,NMaxSwap,72,1.47,11,50
4x4,NMaxSwap,63,1.53,10,50
4x4,NMaxSwap,65,1.55,10,50
4x4,NMaxSwap,65,1.54,10,50
3x3,linearConflict,10,1.28,8,49
3x3,linearConflict,23,1.45,8,49
3x3,linearConflict,22,1.37,9,49
3x3,linearConflict,24,1.33,10,49
3x3,linearConflict,21,1.27,11,49
3x3,linearConflict,23,1.21,13,49
3x3,linearConflict,23,1.18,14,49
3x3,linearConflict,23,1.18,14,49
3x3,linearConflict,24,1.19,14,49
4x4,linearConflict,7,1.29,7,49
4x4,linearConflict,9,1.37,7,49
4x4,linearConflict,11,1.34,8,49
4x4,linearConflict,10,1.3,8,49
4x4,linearConflict,10,1.32,8,49
4x4,linearConflict,11,1.3,8,49
4x4,linearConflict,11,1.34,8,49
4x4,linearConflict,11,1.28,9,49
4x4,linearConflict,9,1.23,9,49
4x4,linearConflict,10,1.26,9,49
4x4,linearConflict,9,1.22,9,49
4x4,linearConflict,9,1.23,9,49
4x4,linearConflict,9,1.23,9,49
4x4,linearConflict,13,1.25,10,49
4x4,linearConflict,10,1.2,10,49
4x4,linearConflict,10,1.22,10,49
4x4,linearConflict,12,1.17,12,49
3x3,manhattan,252,1.39,16,49
4x4,manhattan,222,1.47,14,49
4x4,NMaxSwap,60,1.74,8,49
4x4,NMaxSwap,58,1.35,13,49
4x4,NMaxSwap,57,1.35,13,49
4x4,NMaxSwap,59,1.32,14,49
3x3,linearConflict,21,1.43,8,48
3x3,linearConflict,21,1.31,10,48
3x3,linearConflict,20,1.25,11,48
3x3,linearConflict,20,1.22,12,48
3x3,linearConflict,21,1.23,12,48
3x3,linearConflict,22,1.2,13,48
3x3,linearConflict,22,1.2,13,48
3x3,linearConflict,22,1.2,13,48
3x3,linearConflict,19,1.19,13,48
3x3,linearConflict,22,1.2,13,48
4x4,linearConflict,6,1.48,5,48
4x4,linearConflict,6,1.36,6,48
4x4,linearConflict,6,1.34,6,48
4x4,linearConflict,6,1.37,6,48
4x4,linearConflict,8,1.44,6,48
4x4,linearConflict,6,1.39,6,48
4x4,linearConflict,6,1.37,6,48
4x4,linearConflict,6,1.37,6,48
4x4,linearConflict,6,1.37,6,48
4x4,linearConflict,7,1.3,7,48
4x4,linearConflict,7,1.29,7,48
4x4,linearConflict,7,1.3,7,48
4x4,linearConflict,7,1.31,7,48
4x4,linearConflict,7,1.3,7,48
4x4,linearConflict,8,1.34,7,48
4x4,linearConflict,7,1.31,7,48
4x4,linearConflict,8,1.33,7,48
4x4,linearConflict,7,1.32,7,48
4x4,linearConflict,7,1.31,7,48
4x4,linearConflict,7,1.32,7,48
4x4,linearConflict,8,1.25,8,48
4x4,linearConflict,10,1.3,8,48
4x4,linearConflict,10,1.29,8,48
4x4,linearConflict,8,1.27,8,48
4x4,linearConflict,8,1.26,8,48
4x4,linearConflict,8,1.25,8,48
4x4,linearConflict,8,1.27,8,48
4x4,linearConflict,8,1.24,8,48
4x4,linearConflict,10,1.24,9,48
4x4,linearConflict,9,1.22,9,48
4x4,linearConflict,9,1.24,9,48
4x4,linearConflict,9,1.23,9,48
3x3,manhattan,222,1.74,10,48
3x3,manhattan,243,1.58,12,48
3x3,manhattan,250,1.47,14,48
3x3,manhattan,259,1.39,16,48
4x4,manhattan,211,1.76,10,48
4x4,manhattan,208,1.3,19,48
4x4,NMaxSwap,51,1.6,9,48
4x4,NMaxSwap,52,1.61,9,48
4x4,NMaxSwap,53,1.39,12,48
3x3,linearConflict,18,1.5,7,47
3x3,linearConflict,17,1.49,7,47
3x3,linearConflict,17,1.49,7,47
3x3,linearConflict,17,1.49,7,47
3x3,linearConflict,18,1.27,10,47
3x3,linearConflict,12,1.22,10,47
3x3,linearConflict,20,1.25,11,47
3x3,linearConflict,17,1.24,11,47
3x3,linearConflict,14,1.19,11,47
3x3,linearConflict,18,1.21,12,47
3x3,linearConflict,19,1.19,13,47
3x3,linearConflict,18,1.19,13,47
4x4,linearConflict,6,1.37,6,47
4x4,linearConflict,6,1.36,6,47
4x4,linearConflict,6,1.39,6,47
4x4,linearConflict,6,1.34,6,47
4x4,linearConflict,7,1.29,7,47
4x4,linearConflict,7,1.31,7,47
4x4,linearConflict,7,1.32,7,47
4x4,linearConflict,7,1.28,7,47
4x4,linearConflict,8,1.28,8,47
4x4,linearConflict,9,1.28,8,47
4x4,linearConflict,9,1.22,9,47
4x4,manhattan,207,1.35,17,47
4x4,manhattan,190,1.3,19,47
3x3,NMaxSwap,70,1.52,10,47
3x3,NMaxSwap,63,1.52,10,47
4x4,NMaxSwap,51,1.61,9,47
4x4,NMaxSwap,55,1.51,10,47
4x4,NMaxSwap,51,1.42,11,47
3x3,linearConflict,15,1.47,7,46
3x3,linearConflict,13,1.28,9,46
3x3,linearConflict,15,1.25,10,46
3x3,linearConflict,16,1.27,10,46
3x3,linearConflict,17,1.2,12,46
3x3,linearConflict,17,1.2,12,46
4x4,linearConflict,5,1.42,5,46
4x4,linearConflict,5,1.44,5,46
4x4,linearConflict,5,1.39,5,46
4x4,linearConflict,5,1.44,5,46
4x4,linearConflict,5,1.48,5,46
4x4,linearConflict,5,1.44,5,46
4x4,linearConflict,5,1.42,5,46
4x4,linearConflict,5,1.48,5,46
4x4,linearConflict,5,1.46,5,46
4x4,linearConflict,5,1.39,5,46
4x4,linearConflict,5,1.46,5,46
4x4,linearConflict,5,1.42,5,46
4x4,linearConflict,6,1.37,6,46
4x4,linearConflict,6,1.39,6,46
4x4,linearConflict,6,1.36,6,46
4x4,linearConflict,6,1.36,6,46
4x4,linearConflict,6,1.36,6,46
4x4,linearConflict,7,1.3,7,46
4x4,linearConflict,7,1.32,7,46
4x4,linearConflict,7,1.28,7,46
4x4,linearConflict,7,1.29,7,46
3x3,manhattan,218,1.38,16,46
4x4,manhattan,176,1.49,13,46
4x4,manhattan,194,1.32,18,46
4x4,manhattan,206,1.32,18,46
4x4,manhattan,187,1.27,20,46
4x4,NMaxSwap,46,1.68,8,46
4x4,NMaxSwap,45,1.36,12,46
4x4,NMaxSwap,43,1.26,15,46
3x3,linearConflict,11,1.53,6,45
3x3,linearConflict,9,1.34,7,45
3x3,linearConflict,14,1.44,7,45
3x3,linearConflict,11,1.28,8,45
3x3,linearConflict,11,1.25,9,45
3x3,linearConflict,11,1.25,9,45
3x3,linearConflict,12,1.27,9,45
3x3,linearConflict,11,1.25,9,45
3x3,linearConflict,13,1.27,9,45
3x3,linearConflict,12,1.26,9,45
3x3,linearConflict,13,1.27,9,45
3x3,linearConflict,13,1.28,9,45
3x3,linearConflict,13,1.28,9,45
3x3,linearConflict,14,1.29,9,45
3x3,linearConflict,12,1.27,9,45
3x3,linearConflict,12,1.27,9,45
3x3,linearConflict,13,1.27,9,45
3x3,linearConflict,15,1.24,10,45
3x3,linearConflict,12,1.22,10,45
3x3,linearConflict,11,1.2,10,45
3x3,linearConflict,13,1.23,10,45
3x3,linearConflict,14,1.23,10,45
3x3,linearConflict,16,1.22,11,45
3x3,linearConflict,14,1.2,11,45
3x3,linearConflict,14,1.17,12,45
3x3,linearConflict,14,1.14,13,45
4x4,linearConflict,4,1.61,4,45
4x4,linearConflict,4,1.57,4,45
4x4,linearConflict,4,1.57,4,45
4x4,linearConflict,4,1.57,4,45
4x4,linearConflict,4,1.57,4,45
4x4,linearConflict,4,1.53,4,45
4x4,linearConflict,4,1.57,4,45
4x4,linearConflict,4,1.57,4,45
4x4,linearConflict,5,1.39,5,45
4x4,linearConflict,5,1.46,5,45
4x4,linearConflict,5,1.44,5,45
4x4,linearConflict,5,1.46,5,45
4x4,linearConflict,5,1.48,5,45
4x4,linearConflict,5,1.37,5,45
4x4,linearConflict,5,1.46,5,45
4x4,linearConflict,6,1.33,6,45
4x4,linearConflict,6,1.33,6,45
4x4,linearConflict,6,1.33,6,45
4x4,linearConflict,6,1.33,6,45
4x4,linearConflict,6,1.36,6,45
4x4,linearConflict,6,1.34,6,45
4x4,linearConflict,6,1.34,6,45
3x3,manhattan,210,1.4,15,45
3x3,manhattan,216,1.34,17,45
4x4,manhattan,181,1.49,13,45
4x4,manhattan,190,1.34,17,45
4x4,manhattan,163,1.28,19,45
3x3,NMaxSwap,56,1.68,8,45
3x3,NMaxSwap,60,1.58,9,45
4x4,NMaxSwap,45,1.42,11,45
3x3,linearConflict,9,1.42,6,44
3x3,linearConflict,8,1.42,6,44
3x3,linearConflict,9,1.34,7,44
3x3,linearConflict,9,1.34,7,44
3x3,linearConflict,10,1.28,8,44
3x3,linearConflict,10,1.28,8,44
3x3,linearConflict,10,1.28,8,44
3x3,linearConflict,10,1.28,8,44
3x3,linearConflict,11,1.31,8,44
3x3,linearConflict,10,1.28,8,44
3x3,linearConflict,12,1.32,8,44
3x3,linearConflict,10,1.28,8,44
3x3,linearConflict,9,1.22,9,44
3x3,linearConflict,11,1.25,9,44
3x3,linearConflict,10,1.24,9,44
3x3,linearConflict,11,1.25,9,44
3x3,linearConflict,10,1.23,9,44
3x3,linearConflict,12,1.22,10,44
3x3,linearConflict,11,1.16,11,44
3x3,linearConflict,13,1.15,12,44
4x4,linearConflict,3,1.81,3,44
4x4,linearConflict,3,1.74,3,44
4x4,linearConflict,4,1.53,4,44
4x4,linearConflict,4,1.45,4,44
4x4,linearConflict,4,1.49,4,44
4x4,linearConflict,4,1.57,4,44
4x4,linearConflict,4,1.57,4,44
4x4,linearConflict,4,1.61,4,44
4x4,linearConflict,4,1.57,4,44
4x4,linearConflict,4,1.57,4,44
4x4,linearConflict,4,1.61,4,44
4x4,linearConflict,5,1.39,5,44
4x4,linearConflict,5,1.42,5,44
4x4,linearConflict,5,1.39,5,44
4x4,linearConflict,5,1.42,5,44
4x4,linearConflict,5,1.37,5,44
4x4,linearConflict,6,1.29,6,44
3x3,manhattan,203,1.49,13,44
3x3,manhattan,193,1.27,20,44
4x4,manhattan,168,1.33,17,44
4x4,manhattan,178,1.31,18,44
3x3,NMaxSwap,52,1.56,9,44
3x3,NMaxSwap,53,1.41,11,44
3x3,NMaxSwap,51,1.41,11,44
4x4,NMaxSwap,45,1.35,12,44
3x3,linearConflict,3,1.74,3,43
3x3,linearConflict,9,1.42,6,43
3x3,linearConflict,8,1.42,6,43
3x3,linearConflict,8,1.42,6,43
3x3,linearConflict,8,1.42,6,43
3x3,linearConflict,8,1.42,6,43
3x3,linearConflict,9,1.42,6,43
3x3,linearConflict,8,1.42,6,43
3x3,linearConflict,9,1.34,7,43
3x3,linearConflict,9,1.34,7,43
3x3,linearConflict,9,1.34,7,43
3x3,linearConflict,9,1.34,7,43
3x3,linearConflict,9,1.34,7,43
3x3,linearConflict,10,1.34,7,43
3x3,linearConflict,10,1.28,8,43
3x3,linearConflict,8,1.24,8,43
3x3,linearConflict,10,1.28,8,43
3x3,linearConflict,12,1.32,8,43
3x3,linearConflict,10,1.28,8,43
3x3,linearConflict,10,1.23,9,43
3x3,linearConflict,9,1.2,9,43
3x3,linearConflict,11,1.2,10,43
3x3,linearConflict,10,1.16,10,43
3x3,linearConflict,10,1.18,10,43
3x3,linearConflict,12,1.13,12,43
4x4,linearConflict,3,1.81,3,43
4x4,linearConflict,3,1.81,3,43
4x4,linearConflict,3,1.74,3,43
4x4,linearConflict,4,1.61,4,43
4x4,linearConflict,4,1.49,4,43
4x4,linearConflict,4,1.57,4,43
4x4,linearConflict,4,1.57,4,43
4x4,linearConflict,4,1.53,4,43
4x4,linearConflict,4,1.53,4,43
3x3,manhattan,180,1.43,14,43
3x3,manhattan,200,1.33,17,43
4x4,manhattan,176,1.36,16,43
3x3,NMaxSwap,46,1.64,8,43
3x3,NMaxSwap,55,1.48,10,43
4x4,NMaxSwap,40,1.55,9,43
4x4,NMaxSwap,35,1.52,9,43
4x4,NMaxSwap,40,1.4,11,43
3x3,linearConflict,5,1.34,5,42
3x3,linearConflict,6,1.44,5,42
3x3,linearConflict,6,1.44,5,42
3x3,linearConflict,7,1.34,6,42
3x3,linearConflict,7,1.37,6,42
3x3,linearConflict,6,1.31,6,42
3x3,linearConflict,9,1.42,6,42
3x3,linearConflict,6,1.31,6,42
3x3,linearConflict,7,1.27,7,42
3x3,linearConflict,9,1.34,7,42
3x3,linearConflict,7,1.27,7,42
3x3,linearConflict,7,1.27,7,42
3x3,linearConflict,9,1.34,7,42
3x3,linearConflict,7,1.27,7,42
3x3,linearConflict,7,1.27,7,42
3x3,linearConflict,8,1.29,7,42
3x3,linearConflict,7,1.27,7,42
3x3,linearConflict,8,1.22,8,42
3x3,linearConflict,8,1.24,8,42
3x3,linearConflict,8,1.22,8,42
3x3,linearConflict,8,1.22,8,42
3x3,linearConflict,9,1.22,9,42
3x3,linearConflict,10,1.18,10,42
4x4,linearConflict,3,1.74,3,42
4x4,linearConflict,3,1.74,3,42
4x4,linearConflict,3,1.81,3,42
4x4,linearConflict,4,1.45,4,42
3x3,manhattan,184,1.7,10,42
3x3,manhattan,189,1.48,13,42
4x4,manhattan,175,1.31,18,42
4x4,manhattan,165,1.26,20,42
3x3,NMaxSwap,49,1.65,8,42
3x3,NMaxSwap,47,1.53,9,42
3x3,NMaxSwap,44,1.34,12,42
3x3,linearConflict,3,1.74,3,41
3x3,linearConflict,4,1.49,4,41
3x3,linearConflict,5,1.39,5,41
3x3,linearConflict,5,1.39,5,41
3x3,linearConflict,6,1.44,5,41
3x3,linearConflict,5,1.39,5,41
3x3,linearConflict,5,1.39,5,41
3x3,linearConflict,5,1.39,5,41
3x3,linearConflict,5,1.39,5,41
3x3,linearConflict,5,1.39,5,41
3x3,linearConflict,6,1.44,5,41
3x3,linearConflict,5,1.39,5,41
3x3,linearConflict,6,1.31,6,41
3x3,linearConflict,6,1.31,6,41
3x3,linearConflict,6,1.31,6,41
3x3,linearConflict,6,1.31,6,41
3x3,linearConflict,6,1.31,6,41
3x3,linearConflict,6,1.31,6,41
3x3,linearConflict,6,1.27,6,41
3x3,linearConflict,6,1.31,6,41
3x3,linearConflict,7,1.27,7,41
4x4,linearConflict,2,2,2,41
4x4,linearConflict,2,2,2,41
4x4,linearConflict,3,1.58,3,41
4x4,linearConflict,3,1.58,3,41
3x3,manhattan,171,1.6,11,41
3x3,manhattan,170,1.35,16,41
3x3,manhattan,184,1.26,20,41
4x4,manhattan,163,1.43,14,41
4x4,manhattan,155,1.35,16,41
4x4,manhattan,147,1.32,17,41
4x4,manhattan,146,1.3,18,41
4x4,manhattan,153,1.28,19,41
3x3,NMaxSwap,45,1.52,9,41
3x3,NMaxSwap,43,1.51,9,41
4x4,NMaxSwap,34,1.63,8,41
4x4,NMaxSwap,35,1.59,8,41
4x4,NMaxSwap,37,1.5,9,41
4x4,NMaxSwap,34,1.42,10,41
3x3,linearConflict,3,1.74,3,40
3x3,linearConflict,3,1.74,3,40
3x3,linearConflict,3,1.74,3,40
3x3,linearConflict,4,1.49,4,40
3x3,linearConflict,4,1.49,4,40
3x3,linearConflict,4,1.49,4,40
3x3,linearConflict,4,1.49,4,40
3x3,linearConflict,4,1.49,4,40
3x3,linearConflict,4,1.4,4,40
3x3,linearConflict,4,1.49,4,40
3x3,linearConflict,4,1.49,4,40
3x3,linearConflict,4,1.49,4,40
3x3,linearConflict,4,1.49,4,40
3x3,linearConflict,4,1.49,4,40
3x3,linearConflict,4,1.49,4,40
3x3,linearConflict,5,1.39,5,40
3x3,linearConflict,5,1.39,5,40
3x3,linearConflict,5,1.39,5,40
3x3,linearConflict,5,1.39,5,40
3x3,linearConflict,5,1.34,5,40
3x3,linearConflict,5,1.39,5,40
3x3,linearConflict,5,1.39,5,40
3x3,linearConflict,6,1.27,6,40
3x3,linearConflict,6,1.31,6,40
4x4,linearConflict,2,2.19,2,40
4x4,linearConflict,2,2.19,2,40
4x4,manhattan,138,1.41,14,40
4x4,manhattan,149,1.38,15,40
4x4,manhattan,141,1.26,20,40
3x3,NMaxSwap,42,1.76,7,40
3x3,NMaxSwap,42,1.61,8,40
3x3,NMaxSwap,34,1.58,8,40
3x3,NMaxSwap,39,1.5,9,40
3x3,NMaxSwap,36,1.48,9,40
3x3,NMaxSwap,41,1.51,9,40
4x4,NMaxSwap,39,1.5,9,40
4x4,NMaxSwap,32,1.26,13,40
3x3,linearConflict,1,3,1,39
3x3,linearConflict,2,2.19,2,39
3x3,linearConflict,2,1.79,2,39
3x3,linearConflict,3,1.74,3,39
3x3,linearConflict,3,1.58,3,39
3x3,linearConflict,4,1.49,4,39
3x3,linearConflict,4,1.4,4,39
3x3,manhattan,165,1.59,11,39
4x4,manhattan,150,1.46,13,39
4x4,manhattan,143,1.38,15,39
4x4,manhattan,131,1.34,16,39
4x4,manhattan,144,1.27,19,39
3x3,NMaxSwap,35,1.71,7,39
3x3,NMaxSwap,34,1.47,9,39
3x3,NMaxSwap,40,1.43,10,39
3x3,NMaxSwap,33,1.4,10,39
4x4,NMaxSwap,29,1.55,8,39
4x4,NMaxSwap,31,1.55,8,39
4x4,NMaxSwap,28,1.47,9,39
4x4,NMaxSwap,30,1.34,11,39
4x4,NMaxSwap,29,1.27,13,39
4x4,NMaxSwap,30,1.27,13,39
3x3,linearConflict,3,1.58,3,38
3x3,linearConflict,4,1.49,4,38
3x3,manhattan,149,1.4,14,38
3x3,manhattan,151,1.41,14,38
3x3,manhattan,135,1.33,16,38
4x4,manhattan,132,1.34,16,38
3x3,NMaxSwap,29,1.87,6,38
3x3,NMaxSwap,32,1.45,9,38
4x4,NMaxSwap,27,1.67,7,38
4x4,NMaxSwap,25,1.68,7,38
4x4,NMaxSwap,27,1.56,8,38
4x4,NMaxSwap,26,1.45,9,38
4x4,NMaxSwap,27,1.33,11,38
3x3,linearConflict,1,3,1,37
3x3,linearConflict,2,2.19,2,37
4x4,linearConflict,1,3,1,37
4x4,linearConflict,1,3,1,37
3x3,manhattan,147,1.37,15,37
4x4,manhattan,126,1.64,10,37
4x4,manhattan,120,1.4,14,37
4x4,manhattan,118,1.36,15,37
3x3,NMaxSwap,32,1.54,8,37
3x3,NMaxSwap,29,1.52,8,37
3x3,NMaxSwap,26,1.42,9,37
4x4,NMaxSwap,24,1.53,8,37
3x3,linearConflict,2,1.79,2,36
3x3,manhattan,141,1.44,13,36
3x3,manhattan,133,1.39,14,36
3x3,manhattan,123,1.35,15,36
4x4,manhattan,109,1.36,15,36
3x3,NMaxSwap,25,1.63,7,36
3x3,NMaxSwap,26,1.42,9,36
3x3,NMaxSwap,30,1.44,9,36
4x4,NMaxSwap,26,1.54,8,36
4x4,NMaxSwap,21,1.41,9,36
4x4,NMaxSwap,19,1.31,10,36
4x4,NMaxSwap,23,1.26,12,36
3x3,manhattan,118,1.42,13,35
3x3,manhattan,116,1.28,17,35
3x3,NMaxSwap,25,1.5,8,35
3x3,NMaxSwap,25,1.41,9,35
3x3,NMaxSwap,27,1.35,10,35
4x4,NMaxSwap,19,1.59,7,35
4x4,NMaxSwap,21,1.49,8,35
3x3,manhattan,111,1.37,14,34
3x3,manhattan,126,1.25,19,34
4x4,manhattan,100,1.54,11,34
4x4,manhattan,107,1.42,13,34
4x4,manhattan,99,1.37,14,34
3x3,NMaxSwap,25,1.61,7,34
3x3,NMaxSwap,23,1.59,7,34
3x3,NMaxSwap,24,1.33,10,34
3x3,NMaxSwap,23,1.33,10,34
4x4,NMaxSwap,21,1.33,10,34
4x4,NMaxSwap,17,1.26,11,34
4x4,NMaxSwap,18,1.23,12,34
3x3,manhattan,107,1.36,14,33
3x3,manhattan,108,1.33,15,33
4x4,manhattan,83,1.36,14,33
3x3,NMaxSwap,19,1.52,7,33
3x3,NMaxSwap,21,1.38,9,33
4x4,NMaxSwap,18,1.69,6,33
4x4,NMaxSwap,13,1.37,8,33
4x4,NMaxSwap,17,1.43,8,33
4x4,NMaxSwap,15,1.29,10,33
4x4,NMaxSwap,14,1.28,10,33
4x4,NMaxSwap,12,1.25,10,33
4x4,NMaxSwap,17,1.3,10,33
4x4,NMaxSwap,16,1.25,11,33
4x4,NMaxSwap,17,1.26,11,33
4x4,NMaxSwap,16,1.21,12,33
4x4,NMaxSwap,16,1.21,12,33
3x3,manhattan,101,1.51,11,32
3x3,manhattan,102,1.33,15,32
3x3,manhattan,96,1.27,17,32
3x3,manhattan,103,1.25,18,32
3x3,manhattan,98,1.25,18,32
4x4,manhattan,85,1.5,11,32
4x4,manhattan,84,1.52,11,32
4x4,manhattan,91,1.45,12,32
4x4,manhattan,88,1.45,12,32
4x4,manhattan,72,1.38,13,32
4x4,manhattan,92,1.25,18,32
3x3,NMaxSwap,17,1.5,7,32
3x3,NMaxSwap,19,1.52,7,32
3x3,NMaxSwap,18,1.52,7,32
3x3,NMaxSwap,19,1.53,7,32
3x3,NMaxSwap,15,1.37,8,32
3x3,NMaxSwap,18,1.41,8,32
3x3,NMaxSwap,16,1.38,8,32
3x3,NMaxSwap,16,1.38,8,32
3x3,NMaxSwap,16,1.32,9,32
4x4,NMaxSwap,14,1.37,8,32
4x4,NMaxSwap,13,1.31,9,32
4x4,NMaxSwap,14,1.32,9,32
4x4,NMaxSwap,14,1.32,9,32
4x4,NMaxSwap,16,1.35,9,32
4x4,NMaxSwap,15,1.29,10,32
4x4,NMaxSwap,16,1.29,10,32
4x4,NMaxSwap,16,1.29,10,32
3x3,manhattan,93,1.35,14,31
4x4,manhattan,90,1.29,16,31
4x4,manhattan,86,1.25,18,31
3x3,NMaxSwap,15,1.65,6,31
3x3,NMaxSwap,10,1.49,6,31
3x3,NMaxSwap,14,1.46,7,31
3x3,NMaxSwap,15,1.47,7,31
3x3,NMaxSwap,16,1.38,8,31
3x3,NMaxSwap,16,1.38,8,31
4x4,NMaxSwap,11,1.43,7,31
4x4,NMaxSwap,13,1.35,8,31
4x4,NMaxSwap,12,1.36,8,31
4x4,NMaxSwap,13,1.38,8,31
4x4,NMaxSwap,11,1.22,10,31
4x4,NMaxSwap,12,1.25,10,31
4x4,NMaxSwap,12,1.21,11,31
4x4,NMaxSwap,13,1.18,12,31
3x3,manhattan,90,1.49,11,30
3x3,manhattan,82,1.48,11,30
3x3,manhattan,89,1.43,12,30
3x3,manhattan,84,1.31,15,30
3x3,manhattan,91,1.26,17,30
4x4,manhattan,76,1.49,11,30
4x4,manhattan,80,1.48,11,30
4x4,manhattan,75,1.48,11,30
4x4,manhattan,65,1.41,12,30
4x4,manhattan,70,1.27,16,30
4x4,manhattan,79,1.26,17,30
3x3,NMaxSwap,2,1.79,2,30
3x3,NMaxSwap,15,1.47,7,30
3x3,NMaxSwap,13,1.43,7,30
3x3,NMaxSwap,15,1.37,8,30
3x3,NMaxSwap,12,1.33,8,30
3x3,NMaxSwap,17,1.38,8,30
3x3,NMaxSwap,12,1.33,8,30
3x3,NMaxSwap,14,1.36,8,30
4x4,NMaxSwap,11,1.42,7,30
4x4,NMaxSwap,12,1.46,7,30
4x4,NMaxSwap,12,1.21,11,30
4x4,NMaxSwap,11,1.19,11,30
4x4,NMaxSwap,12,1.17,12,30
3x3,manhattan,73,1.4,12,29
4x4,manhattan,66,1.47,11,29
4x4,manhattan,69,1.36,13,29
