size,boardID,algo,heur,expanded,branching,cost,time
3x3, 37792.txt,astar,disjointPDBHorizontal,79,0.21,19,5159
3x3, 37793.txt,astar,disjointPDBHorizontal,19,0.09,19,5120
3x3, 37794.txt,astar,disjointPDBHorizontal,32,0.14,19,5110
3x3, 37795.txt,astar,disjointPDBHorizontal,84,0.22,19,5045
3x3, 37796.txt,astar,disjointPDBHorizontal,85,0.22,19,5122
3x3, 37797.txt,astar,disjointPDBHorizontal,186,0.28,19,5043
3x3, 37798.txt,astar,disjointPDBHorizontal,19,0.1,19,5046
3x3, 37799.txt,astar,disjointPDBHorizontal,2516,0.51,19,5089
3x3, 37800.txt,astar,disjointPDBHorizontal,42,0.17,19,5090
3x3, 37801.txt,astar,disjointPDBHorizontal,87,0.23,19,11688
3x3, 37802.txt,astar,disjointPDBHorizontal,19,0.1,19,12483
3x3, 37803.txt,astar,disjointPDBHorizontal,39,0.16,19,5254
3x3, 37804.txt,astar,disjointPDBHorizontal,163,0.28,19,5170
3x3, 37805.txt,astar,disjointPDBHorizontal,634,0.39,19,5151
3x3, 37806.txt,astar,disjointPDBHorizontal,206,0.29,19,5155
3x3, 37807.txt,astar,disjointPDBHorizontal,24,0.12,19,8387
3x3, 37808.txt,astar,disjointPDBHorizontal,156,0.27,19,11797
3x3, 37809.txt,astar,disjointPDBHorizontal,4346,0.56,19,5248
3x3, 54773.txt,astar,disjointPDBHorizontal,437,0.33,20,5218
3x3, 54774.txt,astar,disjointPDBHorizontal,22,0.1,20,4889
3x3, 54775.txt,astar,disjointPDBHorizontal,23,0.1,20,4825
3x3, 54777.txt,astar,disjointPDBHorizontal,1253,0.42,20,4805
3x3, 54778.txt,astar,disjointPDBHorizontal,45,0.16,20,4818
3x3, 54779.txt,astar,disjointPDBHorizontal,48,0.16,20,4853
3x3, 54780.txt,astar,disjointPDBHorizontal,41,0.15,20,4737
3x3, 54782.txt,astar,disjointPDBHorizontal,32,0.13,20,4766
3x3, 54783.txt,astar,disjointPDBHorizontal,33,0.13,20,4734
3x3, 54784.txt,astar,disjointPDBHorizontal,40,0.14,20,4764
3x3, 54785.txt,astar,disjointPDBHorizontal,22,0.1,20,4829
3x3, 54787.txt,astar,disjointPDBHorizontal,23,0.11,20,4699
3x3, 54788.txt,astar,disjointPDBHorizontal,20,0.09,20,4786
3x3, 54789.txt,astar,disjointPDBHorizontal,110,0.23,20,4699
3x3, 54790.txt,astar,disjointPDBHorizontal,93,0.21,20,4753
3x3, 54791.txt,astar,disjointPDBHorizontal,25,0.11,20,4721
3x3, 54792.txt,astar,disjointPDBHorizontal,40,0.15,20,4698
3x3, 54794.txt,astar,disjointPDBHorizontal,21,0.1,20,4800
3x3, 54795.txt,astar,disjointPDBHorizontal,33,0.13,20,4859
3x3, 54796.txt,astar,disjointPDBHorizontal,241,0.29,20,4771
3x3, 54797.txt,astar,disjointPDBHorizontal,167,0.26,20,4750
3x3, 54798.txt,astar,disjointPDBHorizontal,101,0.22,20,4797
3x3, 54799.txt,astar,disjointPDBHorizontal,547,0.35,20,4789
3x3, 54801.txt,astar,disjointPDBHorizontal,2201,0.46,20,4895
3x3, 54802.txt,astar,disjointPDBHorizontal,22,0.1,20,4698
4x4,     1.txt,astar,disjointPDBHorizontal,1,2.0,1,165411
4x4,     2.txt,astar,disjointPDBHorizontal,1,2.0,1,161304
4x4,     3.txt,astar,disjointPDBHorizontal,2,1.19,2,167679
4x4,     4.txt,astar,disjointPDBHorizontal,2,1.0,2,169841
4x4,     5.txt,astar,disjointPDBHorizontal,0,0.0,0,4
4x4,     6.txt,astar,disjointPDBHorizontal,2,1.19,2,174470
4x4,     7.txt,astar,disjointPDBHorizontal,2,1.0,2,168103
4x4,    10.txt,astar,disjointPDBHorizontal,3,0.58,3,175581
4x4,    11.txt,astar,disjointPDBHorizontal,3,0.81,3,165389
4x4,    12.txt,astar,disjointPDBHorizontal,3,0.74,3,160061
4x4,    13.txt,astar,disjointPDBHorizontal,3,0.58,3,172571
4x4,    14.txt,astar,disjointPDBHorizontal,3,0.74,3,162843
4x4,    15.txt,astar,disjointPDBHorizontal,3,0.74,3,158753
4x4,    16.txt,astar,disjointPDBHorizontal,3,0.81,3,162001
4x4,    17.txt,astar,disjointPDBHorizontal,3,0.81,3,171343
4x4,     8.txt,astar,disjointPDBHorizontal,3,0.81,3,165469
4x4,     9.txt,astar,disjointPDBHorizontal,3,0.74,3,168078
4x4,    18.txt,astar,disjointPDBHorizontal,4,0.61,4,159366
4x4,    19.txt,astar,disjointPDBHorizontal,4,0.61,4,171013
4x4,    20.txt,astar,disjointPDBHorizontal,4,0.53,4,169556
4x4,    21.txt,astar,disjointPDBHorizontal,4,0.45,4,163621
4x4,    22.txt,astar,disjointPDBHorizontal,4,0.57,4,173603
4x4,    23.txt,astar,disjointPDBHorizontal,4,0.49,4,163614
4x4,    24.txt,astar,disjointPDBHorizontal,4,0.49,4,170765
4x4,    25.txt,astar,disjointPDBHorizontal,4,0.57,4,171908
4x4,    26.txt,astar,disjointPDBHorizontal,4,0.57,4,164825
4x4,    27.txt,astar,disjointPDBHorizontal,4,0.57,4,163881
4x4,    28.txt,astar,disjointPDBHorizontal,4,0.57,4,158128
4x4,    29.txt,astar,disjointPDBHorizontal,4,0.57,4,161138
4x4,    30.txt,astar,disjointPDBHorizontal,4,0.57,4,168981
4x4,    31.txt,astar,disjointPDBHorizontal,4,0.57,4,170398
4x4,    32.txt,astar,disjointPDBHorizontal,4,0.61,4,166492
4x4,    33.txt,astar,disjointPDBHorizontal,4,0.57,4,173190
4x4,    34.txt,astar,disjointPDBHorizontal,4,0.57,4,170960
4x4,    35.txt,astar,disjointPDBHorizontal,4,0.53,4,174090
4x4,    36.txt,astar,disjointPDBHorizontal,4,0.45,4,166289
4x4,    37.txt,astar,disjointPDBHorizontal,4,0.57,4,164774
4x4,    38.txt,astar,disjointPDBHorizontal,4,0.53,4,167285
4x4,    39.txt,astar,disjointPDBHorizontal,4,0.53,4,174681
4x4,    40.txt,astar,disjointPDBHorizontal,4,0.57,4,165966
4x4,    41.txt,astar,disjointPDBHorizontal,4,0.61,4,175851
4x4,    71.txt,astar,disjointPDBHorizontal,5,0.39,5,170837
4x4,    72.txt,astar,disjointPDBHorizontal,5,0.42,5,162540
4x4,    73.txt,astar,disjointPDBHorizontal,5,0.39,5,174485
4x4,    74.txt,astar,disjointPDBHorizontal,5,0.44,5,173512
4x4,    75.txt,astar,disjointPDBHorizontal,5,0.39,5,166109
4x4,    76.txt,astar,disjointPDBHorizontal,5,0.42,5,171971
4x4,    77.txt,astar,disjointPDBHorizontal,5,0.44,5,167809
4x4,    78.txt,astar,disjointPDBHorizontal,5,0.48,5,172573
4x4,    79.txt,astar,disjointPDBHorizontal,5,0.44,5,162955
4x4,    80.txt,astar,disjointPDBHorizontal,5,0.39,5,181457
4x4,    81.txt,astar,disjointPDBHorizontal,5,0.46,5,164272
4x4,    82.txt,astar,disjointPDBHorizontal,5,0.44,5,170419
4x4,    83.txt,astar,disjointPDBHorizontal,5,0.44,5,171851
4x4,    84.txt,astar,disjointPDBHorizontal,5,0.42,5,162360
4x4,    85.txt,astar,disjointPDBHorizontal,5,0.48,5,173433
4x4,    86.txt,astar,disjointPDBHorizontal,5,0.46,5,165217
4x4,    87.txt,astar,disjointPDBHorizontal,5,0.48,5,171861
4x4,    88.txt,astar,disjointPDBHorizontal,5,0.46,5,175856
4x4,    89.txt,astar,disjointPDBHorizontal,5,0.42,5,159194
4x4,    90.txt,astar,disjointPDBHorizontal,5,0.37,5,168089
4x4,    91.txt,astar,disjointPDBHorizontal,5,0.39,5,164561
4x4,    92.txt,astar,disjointPDBHorizontal,5,0.37,5,169490
4x4,    93.txt,astar,disjointPDBHorizontal,5,0.46,5,170141
4x4,    94.txt,astar,disjointPDBHorizontal,5,0.42,5,168941
4x4,    95.txt,astar,disjointPDBHorizontal,5,0.46,5,168109
4x4,   182.txt,astar,disjointPDBHorizontal,6,0.37,6,173073
4x4,   183.txt,astar,disjointPDBHorizontal,6,0.36,6,169015
4x4,   184.txt,astar,disjointPDBHorizontal,6,0.39,6,161787
4x4,   185.txt,astar,disjointPDBHorizontal,6,0.34,6,161852
4x4,   186.txt,astar,disjointPDBHorizontal,6,0.37,6,172436
4x4,   187.txt,astar,disjointPDBHorizontal,6,0.37,6,171178
4x4,   188.txt,astar,disjointPDBHorizontal,6,0.33,6,174922
4x4,   189.txt,astar,disjointPDBHorizontal,6,0.36,6,157271
4x4,   190.txt,astar,disjointPDBHorizontal,6,0.36,6,174697
4x4,   191.txt,astar,disjointPDBHorizontal,6,0.33,6,166673
4x4,   192.txt,astar,disjointPDBHorizontal,6,0.37,6,169923
4x4,   193.txt,astar,disjointPDBHorizontal,6,0.39,6,172884
4x4,   194.txt,astar,disjointPDBHorizontal,6,0.36,6,167478
4x4,   195.txt,astar,disjointPDBHorizontal,6,0.37,6,164335
4x4,   196.txt,astar,disjointPDBHorizontal,6,0.33,6,172698
4x4,   197.txt,astar,disjointPDBHorizontal,6,0.33,6,167324
4x4,   198.txt,astar,disjointPDBHorizontal,6,0.36,6,173181
4x4,   199.txt,astar,disjointPDBHorizontal,6,0.36,6,164130
3x3,     1.txt,astar,disjointPDBVertical,1,2.0,1,4864
3x3,     2.txt,astar,disjointPDBVertical,1,2.0,1,4746
3x3,     3.txt,astar,disjointPDBVertical,2,1.19,2,4967
3x3,     4.txt,astar,disjointPDBVertical,2,0.79,2,4779
3x3,     5.txt,astar,disjointPDBVertical,0,0.0,0,3
3x3,     6.txt,astar,disjointPDBVertical,2,1.19,2,4851
3x3,     7.txt,astar,disjointPDBVertical,2,0.79,2,4702
3x3,    10.txt,astar,disjointPDBVertical,3,0.58,3,4701
3x3,    11.txt,astar,disjointPDBVertical,3,0.74,3,4680
3x3,    12.txt,astar,disjointPDBVertical,3,0.74,3,4770
3x3,    13.txt,astar,disjointPDBVertical,3,0.74,3,4838
3x3,    14.txt,astar,disjointPDBVertical,3,0.74,3,4736
3x3,    15.txt,astar,disjointPDBVertical,3,0.74,3,4833
3x3,     8.txt,astar,disjointPDBVertical,3,0.74,3,4807
3x3,     9.txt,astar,disjointPDBVertical,3,0.58,3,4777
3x3,    16.txt,astar,disjointPDBVertical,4,0.49,4,4800
3x3,    17.txt,astar,disjointPDBVertical,4,0.49,4,4718
3x3,    18.txt,astar,disjointPDBVertical,4,0.49,4,4701
3x3,    19.txt,astar,disjointPDBVertical,4,0.49,4,4761
3x3,    20.txt,astar,disjointPDBVertical,4,0.49,4,4721
3x3,    21.txt,astar,disjointPDBVertical,4,0.49,4,4867
3x3,    22.txt,astar,disjointPDBVertical,4,0.4,4,4698
3x3,    23.txt,astar,disjointPDBVertical,4,0.4,4,4727
3x3,    24.txt,astar,disjointPDBVertical,4,0.49,4,4685
3x3,    25.txt,astar,disjointPDBVertical,4,0.49,4,4759
3x3,    26.txt,astar,disjointPDBVertical,4,0.49,4,4916
3x3,    27.txt,astar,disjointPDBVertical,4,0.49,4,4799
3x3,    28.txt,astar,disjointPDBVertical,4,0.49,4,4704
3x3,    29.txt,astar,disjointPDBVertical,4,0.49,4,4687
3x3,    30.txt,astar,disjointPDBVertical,4,0.49,4,4754
3x3,    31.txt,astar,disjointPDBVertical,4,0.49,4,4702
3x3,    32.txt,astar,disjointPDBVertical,5,0.39,5,4763
3x3,    33.txt,astar,disjointPDBVertical,5,0.39,5,4725
3x3,    34.txt,astar,disjointPDBVertical,5,0.34,5,4742
3x3,    35.txt,astar,disjointPDBVertical,5,0.39,5,4723
3x3,    36.txt,astar,disjointPDBVertical,5,0.39,5,4728
3x3,    37.txt,astar,disjointPDBVertical,5,0.39,5,4734
3x3,    38.txt,astar,disjointPDBVertical,5,0.39,5,4713
3x3,    39.txt,astar,disjointPDBVertical,5,0.39,5,4750
3x3,    40.txt,astar,disjointPDBVertical,5,0.39,5,4727
3x3,    41.txt,astar,disjointPDBVertical,5,0.39,5,4795
3x3,    42.txt,astar,disjointPDBVertical,5,0.39,5,4750
3x3,    43.txt,astar,disjointPDBVertical,5,0.39,5,4719
3x3,    44.txt,astar,disjointPDBVertical,5,0.39,5,4747
3x3,    45.txt,astar,disjointPDBVertical,5,0.39,5,4713
3x3,    46.txt,astar,disjointPDBVertical,5,0.39,5,4650
3x3,    47.txt,astar,disjointPDBVertical,5,0.34,5,4711
3x3,    48.txt,astar,disjointPDBVertical,5,0.39,5,4790
3x3,    49.txt,astar,disjointPDBVertical,5,0.39,5,4755
3x3,    50.txt,astar,disjointPDBVertical,5,0.39,5,4710
3x3,    51.txt,astar,disjointPDBVertical,5,0.39,5,4754
3x3,    66.txt,astar,disjointPDBVertical,6,0.31,6,4850
3x3,    67.txt,astar,disjointPDBVertical,6,0.34,6,4716
3x3,    68.txt,astar,disjointPDBVertical,6,0.34,6,4680
3x3,    69.txt,astar,disjointPDBVertical,6,0.31,6,4726
3x3,    70.txt,astar,disjointPDBVertical,6,0.31,6,4806
3x3,    71.txt,astar,disjointPDBVertical,6,0.31,6,4758
3x3,    72.txt,astar,disjointPDBVertical,11,0.53,6,4899
3x3,    73.txt,astar,disjointPDBVertical,6,0.31,6,4796
3x3,    74.txt,astar,disjointPDBVertical,6,0.27,6,5001
3x3,    75.txt,astar,disjointPDBVertical,6,0.31,6,4846
3x3,    76.txt,astar,disjointPDBVertical,6,0.34,6,4717
3x3,    77.txt,astar,disjointPDBVertical,6,0.34,6,4843
3x3,    78.txt,astar,disjointPDBVertical,6,0.31,6,4854
3x3,    79.txt,astar,disjointPDBVertical,6,0.31,6,4742
3x3,    80.txt,astar,disjointPDBVertical,6,0.31,6,4799
3x3,    81.txt,astar,disjointPDBVertical,6,0.31,6,4725
3x3,    82.txt,astar,disjointPDBVertical,6,0.31,6,4734
3x3,    83.txt,astar,disjointPDBVertical,8,0.42,6,4947
3x3,    84.txt,astar,disjointPDBVertical,6,0.31,6,4790
3x3,    85.txt,astar,disjointPDBVertical,6,0.34,6,4719
3x3,    86.txt,astar,disjointPDBVertical,6,0.31,6,4755
3x3,    87.txt,astar,disjointPDBVertical,6,0.31,6,4737
3x3,    88.txt,astar,disjointPDBVertical,6,0.27,6,4817
3x3,    89.txt,astar,disjointPDBVertical,6,0.31,6,4785
3x3,    90.txt,astar,disjointPDBVertical,6,0.34,6,4671
3x3,   137.txt,astar,disjointPDBVertical,7,0.27,7,4734
3x3,   138.txt,astar,disjointPDBVertical,7,0.29,7,4734
3x3,   139.txt,astar,disjointPDBVertical,7,0.29,7,4846
3x3,   140.txt,astar,disjointPDBVertical,7,0.27,7,4699
3x3,   141.txt,astar,disjointPDBVertical,9,0.34,7,4749
3x3,   142.txt,astar,disjointPDBVertical,7,0.27,7,4790
3x3,   143.txt,astar,disjointPDBVertical,17,0.49,7,4773
3x3,   144.txt,astar,disjointPDBVertical,9,0.34,7,4734
3x3,   145.txt,astar,disjointPDBVertical,7,0.27,7,4761
3x3,   146.txt,astar,disjointPDBVertical,7,0.29,7,4800
3x3,   147.txt,astar,disjointPDBVertical,7,0.29,7,4806
3x3,   148.txt,astar,disjointPDBVertical,7,0.27,7,4696
3x3,   149.txt,astar,disjointPDBVertical,7,0.27,7,4722
3x3,   150.txt,astar,disjointPDBVertical,8,0.31,7,4647
3x3,   151.txt,astar,disjointPDBVertical,7,0.29,7,4701
3x3,   152.txt,astar,disjointPDBVertical,7,0.29,7,4853
3x3,    91.txt,astar,disjointPDBVertical,7,0.27,7,4829
3x3,    92.txt,astar,disjointPDBVertical,7,0.29,7,4808
3x3,    93.txt,astar,disjointPDBVertical,7,0.27,7,4782
3x3,    94.txt,astar,disjointPDBVertical,7,0.29,7,4833
3x3,    95.txt,astar,disjointPDBVertical,13,0.44,7,4698
3x3,    96.txt,astar,disjointPDBVertical,7,0.27,7,4724
3x3,    97.txt,astar,disjointPDBVertical,7,0.27,7,4748
3x3,    98.txt,astar,disjointPDBVertical,7,0.27,7,4686
3x3,    99.txt,astar,disjointPDBVertical,9,0.34,7,4802
3x3,   244.txt,astar,disjointPDBVertical,9,0.26,8,4772
3x3,   245.txt,astar,disjointPDBVertical,10,0.28,8,5042
3x3,   246.txt,astar,disjointPDBVertical,8,0.22,8,4746
3x3,   247.txt,astar,disjointPDBVertical,8,0.22,8,4731
3x3,   248.txt,astar,disjointPDBVertical,30,0.52,8,4747
3x3,   249.txt,astar,disjointPDBVertical,8,0.22,8,4801
3x3,   250.txt,astar,disjointPDBVertical,9,0.27,8,4804
3x3,   251.txt,astar,disjointPDBVertical,22,0.44,8,4757
3x3,   252.txt,astar,disjointPDBVertical,8,0.24,8,4752
3x3,   253.txt,astar,disjointPDBVertical,8,0.24,8,4850
3x3,   254.txt,astar,disjointPDBVertical,8,0.24,8,4820
3x3,   255.txt,astar,disjointPDBVertical,8,0.22,8,4765
3x3,   256.txt,astar,disjointPDBVertical,8,0.24,8,4690
3x3,   257.txt,astar,disjointPDBVertical,8,0.22,8,4770
3x3,   258.txt,astar,disjointPDBVertical,8,0.24,8,4745
3x3,   259.txt,astar,disjointPDBVertical,8,0.24,8,4779
3x3,   260.txt,astar,disjointPDBVertical,8,0.22,8,4818
3x3,   261.txt,astar,disjointPDBVertical,10,0.28,8,4699
3x3,   262.txt,astar,disjointPDBVertical,8,0.24,8,4853
3x3,   263.txt,astar,disjointPDBVertical,8,0.24,8,4716
3x3,   264.txt,astar,disjointPDBVertical,10,0.28,8,4792
3x3,   265.txt,astar,disjointPDBVertical,12,0.32,8,4911
3x3,   266.txt,astar,disjointPDBVertical,8,0.24,8,4817
3x3,   267.txt,astar,disjointPDBVertical,8,0.24,8,4731
3x3,   268.txt,astar,disjointPDBVertical,8,0.24,8,4729
3x3,   396.txt,astar,disjointPDBVertical,9,0.22,9,4729
3x3,   397.txt,astar,disjointPDBVertical,10,0.24,9,4717
3x3,   398.txt,astar,disjointPDBVertical,10,0.24,9,4768
3x3,   399.txt,astar,disjointPDBVertical,9,0.22,9,4714
3x3,   400.txt,astar,disjointPDBVertical,9,0.22,9,4743
3x3,   401.txt,astar,disjointPDBVertical,9,0.22,9,4705
3x3,   402.txt,astar,disjointPDBVertical,9,0.22,9,4777
3x3,   403.txt,astar,disjointPDBVertical,9,0.2,9,4786
3x3,   404.txt,astar,disjointPDBVertical,9,0.22,9,4780
3x3,   405.txt,astar,disjointPDBVertical,9,0.22,9,4740
3x3,   406.txt,astar,disjointPDBVertical,11,0.25,9,4728
3x3,   407.txt,astar,disjointPDBVertical,9,0.2,9,4700
3x3,   408.txt,astar,disjointPDBVertical,9,0.22,9,4718
3x3,   409.txt,astar,disjointPDBVertical,9,0.22,9,4668
3x3,   410.txt,astar,disjointPDBVertical,9,0.22,9,4730
3x3,   411.txt,astar,disjointPDBVertical,9,0.22,9,4722
3x3,   412.txt,astar,disjointPDBVertical,9,0.22,9,4721
3x3,   413.txt,astar,disjointPDBVertical,9,0.22,9,4712
3x3,   414.txt,astar,disjointPDBVertical,9,0.22,9,4758
3x3,   415.txt,astar,disjointPDBVertical,11,0.25,9,4757
3x3,   416.txt,astar,disjointPDBVertical,9,0.22,9,4745
3x3,   417.txt,astar,disjointPDBVertical,9,0.22,9,4744
3x3,   418.txt,astar,disjointPDBVertical,9,0.22,9,4703
3x3,   419.txt,astar,disjointPDBVertical,9,0.22,9,4691
3x3,   420.txt,astar,disjointPDBVertical,18,0.34,9,4829
3x3,   682.txt,astar,disjointPDBVertical,10,0.18,10,4780
3x3,   683.txt,astar,disjointPDBVertical,10,0.19,10,4794
3x3,   684.txt,astar,disjointPDBVertical,14,0.25,10,4738
3x3,   685.txt,astar,disjointPDBVertical,11,0.2,10,4777
3x3,   686.txt,astar,disjointPDBVertical,10,0.19,10,4771
3x3,   687.txt,astar,disjointPDBVertical,10,0.18,10,4720
3x3,   688.txt,astar,disjointPDBVertical,10,0.18,10,4795
3x3,   689.txt,astar,disjointPDBVertical,12,0.22,10,4695
3x3,   690.txt,astar,disjointPDBVertical,10,0.16,10,4637
3x3,   691.txt,astar,disjointPDBVertical,10,0.19,10,4742
3x3,   692.txt,astar,disjointPDBVertical,12,0.22,10,4695
3x3,   693.txt,astar,disjointPDBVertical,10,0.19,10,4728
3x3,   694.txt,astar,disjointPDBVertical,10,0.19,10,4767
3x3,   695.txt,astar,disjointPDBVertical,10,0.19,10,4688
3x3,   696.txt,astar,disjointPDBVertical,41,0.43,10,4711
3x3,   697.txt,astar,disjointPDBVertical,10,0.19,10,4719
3x3,   698.txt,astar,disjointPDBVertical,10,0.19,10,4725
3x3,   699.txt,astar,disjointPDBVertical,10,0.2,10,4765
3x3,   700.txt,astar,disjointPDBVertical,10,0.2,10,4741
3x3,   701.txt,astar,disjointPDBVertical,10,0.19,10,4740
3x3,   702.txt,astar,disjointPDBVertical,10,0.19,10,4738
3x3,   703.txt,astar,disjointPDBVertical,15,0.26,10,4778
3x3,   704.txt,astar,disjointPDBVertical,10,0.19,10,4865
3x3,   705.txt,astar,disjointPDBVertical,11,0.21,10,4662
3x3,   706.txt,astar,disjointPDBVertical,10,0.18,10,4696
3x3,   975.txt,astar,disjointPDBVertical,11,0.17,11,4720
3x3,   976.txt,astar,disjointPDBVertical,12,0.19,11,4728
3x3,   977.txt,astar,disjointPDBVertical,11,0.16,11,4738
3x3,   978.txt,astar,disjointPDBVertical,21,0.27,11,4864
3x3,   979.txt,astar,disjointPDBVertical,12,0.19,11,4663
3x3,   980.txt,astar,disjointPDBVertical,37,0.34,11,4683
3x3,   981.txt,astar,disjointPDBVertical,12,0.18,11,4765
3x3,   982.txt,astar,disjointPDBVertical,43,0.39,11,4823
3x3,   983.txt,astar,disjointPDBVertical,12,0.19,11,4715
3x3,   984.txt,astar,disjointPDBVertical,11,0.17,11,4656
3x3,   985.txt,astar,disjointPDBVertical,11,0.16,11,4736
3x3,   986.txt,astar,disjointPDBVertical,11,0.18,11,4848
3x3,   987.txt,astar,disjointPDBVertical,11,0.18,11,4706
3x3,   988.txt,astar,disjointPDBVertical,11,0.17,11,4720
3x3,   989.txt,astar,disjointPDBVertical,11,0.18,11,4966
3x3,   990.txt,astar,disjointPDBVertical,12,0.19,11,4743
3x3,   991.txt,astar,disjointPDBVertical,11,0.17,11,4766
3x3,   992.txt,astar,disjointPDBVertical,20,0.27,11,4735
3x3,   993.txt,astar,disjointPDBVertical,11,0.17,11,4680
3x3,   994.txt,astar,disjointPDBVertical,20,0.27,11,4820
3x3,   995.txt,astar,disjointPDBVertical,11,0.16,11,4760
3x3,   996.txt,astar,disjointPDBVertical,11,0.17,11,4725
3x3,   997.txt,astar,disjointPDBVertical,11,0.16,11,4726
3x3,   998.txt,astar,disjointPDBVertical,15,0.21,11,4752
3x3,   999.txt,astar,disjointPDBVertical,20,0.26,11,4800
3x3,  1826.txt,astar,disjointPDBVertical,26,0.26,12,4714
3x3,  1827.txt,astar,disjointPDBVertical,14,0.17,12,4694
3x3,  1828.txt,astar,disjointPDBVertical,18,0.21,12,4770
3x3,  1829.txt,astar,disjointPDBVertical,12,0.16,12,4833
3x3,  1830.txt,astar,disjointPDBVertical,12,0.15,12,4767
3x3,  1831.txt,astar,disjointPDBVertical,12,0.16,12,4778
3x3,  1832.txt,astar,disjointPDBVertical,12,0.16,12,4660
3x3,  1833.txt,astar,disjointPDBVertical,13,0.16,12,4740
3x3,  1834.txt,astar,disjointPDBVertical,15,0.19,12,4903
3x3,  1835.txt,astar,disjointPDBVertical,242,0.59,12,4724
3x3,  1836.txt,astar,disjointPDBVertical,13,0.17,12,4803
3x3,  1837.txt,astar,disjointPDBVertical,12,0.14,12,4765
3x3,  1838.txt,astar,disjointPDBVertical,14,0.18,12,4855
3x3,  1839.txt,astar,disjointPDBVertical,217,0.57,12,4830
3x3,  1840.txt,astar,disjointPDBVertical,12,0.14,12,4710
3x3,  1841.txt,astar,disjointPDBVertical,23,0.24,12,4831
3x3,  1842.txt,astar,disjointPDBVertical,24,0.26,12,4752
3x3,  1843.txt,astar,disjointPDBVertical,13,0.17,12,4691
3x3,  1844.txt,astar,disjointPDBVertical,21,0.23,12,4729
3x3,  1845.txt,astar,disjointPDBVertical,14,0.18,12,4905
3x3,  1846.txt,astar,disjointPDBVertical,12,0.16,12,4794
3x3,  1847.txt,astar,disjointPDBVertical,12,0.15,12,4760
3x3,  1848.txt,astar,disjointPDBVertical,12,0.13,12,4790
3x3,  1849.txt,astar,disjointPDBVertical,23,0.25,12,4775
3x3,  1850.txt,astar,disjointPDBVertical,300,0.62,12,4792
3x3,  2850.txt,astar,disjointPDBVertical,13,0.14,13,4853
3x3,  2851.txt,astar,disjointPDBVertical,27,0.24,13,4680
3x3,  2852.txt,astar,disjointPDBVertical,13,0.15,13,4822
3x3,  2853.txt,astar,disjointPDBVertical,13,0.14,13,4803
3x3,  2854.txt,astar,disjointPDBVertical,18,0.19,13,4854
3x3,  2855.txt,astar,disjointPDBVertical,13,0.15,13,4925
3x3,  2856.txt,astar,disjointPDBVertical,13,0.14,13,4803
3x3,  2857.txt,astar,disjointPDBVertical,17,0.18,13,4753
3x3,  2858.txt,astar,disjointPDBVertical,13,0.15,13,4729
3x3,  2859.txt,astar,disjointPDBVertical,13,0.15,13,4779
3x3,  2860.txt,astar,disjointPDBVertical,14,0.15,13,4694
3x3,  2861.txt,astar,disjointPDBVertical,195,0.49,13,4711
3x3,  2862.txt,astar,disjointPDBVertical,14,0.14,13,4894
3x3,  2863.txt,astar,disjointPDBVertical,18,0.18,13,4752
3x3,  2864.txt,astar,disjointPDBVertical,14,0.15,13,4707
3x3,  2865.txt,astar,disjointPDBVertical,15,0.16,13,4702
3x3,  2866.txt,astar,disjointPDBVertical,14,0.15,13,4709
3x3,  2867.txt,astar,disjointPDBVertical,14,0.15,13,4762
3x3,  2868.txt,astar,disjointPDBVertical,15,0.16,13,4686
3x3,  2869.txt,astar,disjointPDBVertical,13,0.13,13,4743
3x3,  2870.txt,astar,disjointPDBVertical,13,0.15,13,4814
3x3,  2871.txt,astar,disjointPDBVertical,14,0.16,13,4676
3x3,  2872.txt,astar,disjointPDBVertical,50,0.31,13,4852
3x3,  2873.txt,astar,disjointPDBVertical,13,0.15,13,4764
3x3,  2874.txt,astar,disjointPDBVertical,13,0.15,13,4706
3x3,  4743.txt,astar,disjointPDBVertical,110,0.37,14,4734
3x3,  4744.txt,astar,disjointPDBVertical,46,0.27,14,4807
3x3,  4745.txt,astar,disjointPDBVertical,15,0.14,14,4719
3x3,  4746.txt,astar,disjointPDBVertical,28,0.22,14,4737
3x3,  4747.txt,astar,disjointPDBVertical,14,0.13,14,4744
3x3,  4748.txt,astar,disjointPDBVertical,15,0.14,14,4808
3x3,  4749.txt,astar,disjointPDBVertical,15,0.14,14,4846
3x3,  4750.txt,astar,disjointPDBVertical,14,0.13,14,4765
3x3,  4751.txt,astar,disjointPDBVertical,61,0.31,14,4785
3x3,  4752.txt,astar,disjointPDBVertical,29,0.22,14,4797
3x3,  4753.txt,astar,disjointPDBVertical,15,0.14,14,4763
3x3,  4754.txt,astar,disjointPDBVertical,14,0.13,14,4781
3x3,  4755.txt,astar,disjointPDBVertical,16,0.15,14,4749
3x3,  4756.txt,astar,disjointPDBVertical,14,0.13,14,4853
3x3,  4757.txt,astar,disjointPDBVertical,33,0.24,14,4706
3x3,  4758.txt,astar,disjointPDBVertical,14,0.13,14,4715
3x3,  4759.txt,astar,disjointPDBVertical,14,0.13,14,4733
3x3,  4760.txt,astar,disjointPDBVertical,18,0.16,14,4818
3x3,  4761.txt,astar,disjointPDBVertical,15,0.14,14,4784
3x3,  4762.txt,astar,disjointPDBVertical,15,0.13,14,4738
